#, train_loss, test_loss, test_acc_all, test_acc_C, test_acc_A, test_acc_F, train_acc_C, train_acc_A, train_acc_F
52, 0.02477560, 0.03782027, 0.98214286, 0.61111111, 0.83333333, 0.71428571, 0.20000000, 0.94736842, 1.00000000, 0.92857143
53, 0.02445895, 0.04408906, 0.96428571, 0.55555556, 0.66666667, 0.71428571, 0.20000000, 0.94736842, 0.95652174, 1.00000000
54, 0.02405281, 0.03552471, 0.96428571, 0.61111111, 0.83333333, 0.71428571, 0.20000000, 0.94736842, 0.95652174, 1.00000000
55, 0.02786707, 0.04432435, 0.96428571, 0.66666667, 1.00000000, 0.71428571, 0.20000000, 0.94736842, 0.95652174, 1.00000000
56, 0.02609133, 0.04483303, 0.94642857, 0.50000000, 0.50000000, 0.71428571, 0.20000000, 0.89473684, 0.95652174, 1.00000000
57, 0.02452643, 0.04111003, 0.96428571, 0.61111111, 0.83333333, 0.71428571, 0.20000000, 1.00000000, 0.95652174, 0.92857143
58, 0.02496133, 0.04327409, 0.92857143, 0.50000000, 0.50000000, 0.71428571, 0.20000000, 0.89473684, 0.95652174, 0.92857143
59, 0.02369236, 0.04470823, 0.98214286, 0.50000000, 0.50000000, 0.71428571, 0.20000000, 1.00000000, 0.95652174, 1.00000000
60, 0.02336990, 0.04169587, 0.98214286, 0.61111111, 0.83333333, 0.71428571, 0.20000000, 1.00000000, 0.95652174, 1.00000000
61, 0.02313881, 0.04115829, 0.98214286, 0.61111111, 0.83333333, 0.71428571, 0.20000000, 1.00000000, 0.95652174, 1.00000000
62, 0.02327036, 0.04056571, 0.96428571, 0.55555556, 0.66666667, 0.71428571, 0.20000000, 0.94736842, 0.95652174, 1.00000000
63, 0.02411081, 0.04384699, 0.96428571, 0.61111111, 0.83333333, 0.71428571, 0.20000000, 0.94736842, 0.95652174, 0.92857143
64, 0.02439372, 0.03282303, 0.94642857, 0.55555556, 0.66666667, 0.71428571, 0.20000000, 0.94736842, 0.95652174, 0.92857143
65, 0.02374124, 0.04334925, 0.96428571, 0.50000000, 0.50000000, 0.71428571, 0.20000000, 0.94736842, 0.95652174, 1.00000000
66, 0.02519300, 0.03783137, 0.98214286, 0.50000000, 0.50000000, 0.71428571, 0.20000000, 1.00000000, 0.95652174, 1.00000000
67, 0.02479743, 0.04006763, 0.96428571, 0.50000000, 0.50000000, 0.71428571, 0.20000000, 0.94736842, 0.95652174, 1.00000000
68, 0.02444369, 0.04012357, 0.96428571, 0.55555556, 0.66666667, 0.71428571, 0.20000000, 0.94736842, 0.95652174, 1.00000000
69, 0.02487987, 0.04854134, 0.96428571, 0.55555556, 0.66666667, 0.71428571, 0.20000000, 0.94736842, 0.95652174, 0.92857143
70, 0.02585183, 0.03859503, 0.94642857, 0.61111111, 0.83333333, 0.71428571, 0.20000000, 0.94736842, 0.95652174, 0.92857143
71, 0.02429830, 0.04252869, 0.96428571, 0.55555556, 0.66666667, 0.71428571, 0.20000000, 1.00000000, 0.95652174, 0.92857143
72, 0.02327114, 0.03894439, 0.96428571, 0.55555556, 0.66666667, 0.71428571, 0.20000000, 0.94736842, 0.95652174, 1.00000000
73, 0.02444607, 0.03831834, 0.96428571, 0.61111111, 0.83333333, 0.71428571, 0.20000000, 0.94736842, 0.95652174, 1.00000000
74, 0.02345600, 0.03969879, 0.96428571, 0.61111111, 0.83333333, 0.71428571, 0.20000000, 0.94736842, 0.95652174, 1.00000000
75, 0.02502461, 0.04284216, 0.96428571, 0.66666667, 1.00000000, 0.71428571, 0.20000000, 0.94736842, 0.95652174, 1.00000000
76, 0.02657042, 0.04870680, 0.94642857, 0.61111111, 0.83333333, 0.71428571, 0.20000000, 0.94736842, 0.95652174, 0.92857143
77, 0.02585960, 0.05153199, 0.94642857, 0.55555556, 0.66666667, 0.71428571, 0.20000000, 0.94736842, 0.95652174, 0.92857143
78, 0.02403052, 0.05149978, 0.96428571, 0.55555556, 0.66666667, 0.71428571, 0.20000000, 0.94736842, 0.95652174, 1.00000000
79, 0.02454409, 0.04785683, 0.96428571, 0.61111111, 0.83333333, 0.71428571, 0.20000000, 0.94736842, 0.95652174, 1.00000000
80, 0.02442679, 0.04300950, 0.98214286, 0.55555556, 0.66666667, 0.71428571, 0.20000000, 1.00000000, 0.95652174, 0.92857143
81, 0.02257102, 0.04302454, 0.94642857, 0.66666667, 0.83333333, 0.85714286, 0.20000000, 0.94736842, 0.95652174, 0.92857143
82, 0.02180432, 0.04091280, 0.96428571, 0.61111111, 0.66666667, 0.85714286, 0.20000000, 0.94736842, 0.95652174, 1.00000000
83, 0.02259101, 0.03795564, 0.94642857, 0.66666667, 0.83333333, 0.85714286, 0.20000000, 0.94736842, 0.95652174, 0.92857143
84, 0.02256546, 0.03617466, 0.96428571, 0.66666667, 0.83333333, 0.85714286, 0.20000000, 1.00000000, 0.95652174, 0.92857143
85, 0.02137286, 0.04101495, 0.96428571, 0.61111111, 0.66666667, 0.85714286, 0.20000000, 1.00000000, 0.95652174, 0.92857143
86, 0.02264878, 0.04013085, 0.96428571, 0.61111111, 0.83333333, 0.71428571, 0.20000000, 0.94736842, 0.95652174, 1.00000000
87, 0.02387592, 0.04306764, 0.96428571, 0.66666667, 0.83333333, 0.71428571, 0.20000000, 0.94736842, 0.95652174, 1.00000000
88, 0.02410730, 0.04041536, 0.98214286, 0.66666667, 0.83333333, 0.85714286, 0.20000000, 1.00000000, 0.95652174, 1.00000000
89, 0.02233627, 0.04040958, 0.96428571, 0.66666667, 0.83333333, 0.85714286, 0.20000000, 1.00000000, 0.95652174, 0.92857143
90, 0.02254374, 0.04650834, 0.94642857, 0.61111111, 0.66666667, 0.71428571, 0.20000000, 0.94736842, 0.95652174, 0.92857143
91, 0.02296848, 0.03855699, 0.96428571, 0.61111111, 0.83333333, 0.71428571, 0.20000000, 0.94736842, 0.95652174, 1.00000000
92, 0.02215370, 0.04795346, 0.94642857, 0.55555556, 0.50000000, 0.85714286, 0.20000000, 0.94736842, 0.95652174, 0.92857143
93, 0.02236493, 0.04527985, 0.96428571, 0.61111111, 0.66666667, 0.85714286, 0.20000000, 0.94736842, 0.95652174, 1.00000000
94, 0.02221275, 0.03833100, 0.94642857, 0.66666667, 0.83333333, 0.85714286, 0.20000000, 0.94736842, 0.95652174, 0.92857143
95, 0.02128708, 0.04126223, 0.96428571, 0.66666667, 0.83333333, 0.85714286, 0.20000000, 1.00000000, 0.95652174, 0.92857143
96, 0.02370023, 0.04341622, 0.96428571, 0.72222222, 1.00000000, 0.85714286, 0.20000000, 0.94736842, 0.95652174, 1.00000000
97, 0.02241241, 0.04392379, 0.96428571, 0.66666667, 0.83333333, 0.85714286, 0.20000000, 0.94736842, 0.95652174, 1.00000000
98, 0.02248773, 0.05146873, 0.94642857, 0.66666667, 0.83333333, 0.85714286, 0.20000000, 0.94736842, 0.95652174, 0.92857143
99, 0.02141890, 0.04851392, 0.94642857, 0.61111111, 0.66666667, 0.85714286, 0.20000000, 0.94736842, 0.95652174, 0.92857143
100, 0.02211788, 0.04209290, 0.94642857, 0.66666667, 0.83333333, 0.85714286, 0.20000000, 0.94736842, 0.95652174, 0.92857143
